,tweets,likes,time
156,"@staceyalanaa Hello, I’m truly sorry to see this. In a DM, please provide more details as to what happened to make you feel this way. For your security, please don't include any account numbers. I will try my best to help. -Angie https://t.co/olzw5ueFSh",0,2021-06-29 16:31:17
157,"@ActuallyErik Hello, I'd like to have a better understanding. In a DM, could you please provide the phone number? -Angie https://t.co/olzw5ueFSh",0,2021-06-29 15:37:54
158,@BaguensA I would like to make sure we address any issues you are having. Do you mind telling me more about your experience with us in a DM (no account numbers)? -Irvin https://t.co/olzw5ueFSh,0,2021-06-29 15:36:54
159,"@rubymay1993 I truly understand your frustrations. I would like to have our support team review your concerns further. Please send us a DM with your name, phone number, and address (no account numbers). -Lacie https://t.co/olzw5ueFSh",0,2021-06-29 15:22:32
160,"@grimacemcdonal1 Hello, I’m truly sorry to see this. In a DM, please provide more details as to what happened. For your security, please don't include any account numbers. I will try my best to help. -Angie https://t.co/olzw5ueFSh",0,2021-06-29 14:24:35
161,"@TheycallmeNIQUE I'm sorry to see this. Is there something I can look into for you? If you need assistance, please send us a private message with what has happened (no account numbers). I will do my best to help. Thank you. -Loni https://t.co/olzw5ueFSh",0,2021-06-29 14:08:16
162,"@lazybob I noticed your tweet. What made you feel this way? Is there something I can look into for you? If you need assistance, please send us a DM with the details (no account numbers). I will do my best to help. Thank you. -Loni https://t.co/olzw5ueFSh",0,2021-06-29 13:55:25
163,Latino-owned Raíces Brewing Company in Denver reformulated its business during COVID-19 to stay #OpenForBusiness. The partners kept things flowing with help from a U.S. Small Business Administration loan backed by us. https://t.co/PKanFGSEgb https://t.co/YdScCtD6TN,2,2021-06-29 13:33:43
164,"@AVALON_OMEGA I realize how upsetting this experience can be. Please reply in a DM with your full name, address and phone number (no account numbers). So I can look into this for you. Thank you. -Irvin https://t.co/olzw5ueFSh",0,2021-06-29 13:27:20
165,@_kayejaee_ Can you tell us what's causing your frustration? We're here to offer support. Please don't include account numbers in your response. -Karla https://t.co/olzw5ueFSh,0,2021-06-29 12:47:16
166,"@SpiritofSenpai I'm very sorry to hear about your situation. If you need us to review your concern more closely, please call our bankers anytime at 1-800-869-3557. Please feel free send us a DM if you require further assistance. -Karla https://t.co/olzw5ueFSh",0,2021-06-29 07:53:42
167,@AhoyKev Please send us a DM and share more details (no account numbers) about what's making you upset. We're here to offer assistance. -Karla https://t.co/olzw5ueFSh,0,2021-06-29 06:25:33
168,"@babytata Hi there. For info about mobile deposits, including when a deposit will be credited to an account, please visit https://t.co/XDIDndsOhy or call 1-800-869-3557 for further assistance. Thanks. -Sofia",0,2021-06-29 04:37:15
169,"@chiney_slim Whats going on? Please share more details about your banking experience by sending us a direct message with more information. For your security and privacy, don't mention account numbers. Thanks! -Ian https://t.co/olzw5ueFSh",6,2021-06-29 04:17:47
170,@timuknow Allow us an opportunity to review your situation and help in any way we can. Please send a DM with your full name and phone number. Thank you. -Karla https://t.co/olzw5ueFSh,0,2021-06-29 04:17:20
171,@USC_Hoops Good luck to everyone joining the fan giveaway!,1,2021-06-29 02:54:33
172,"@AndrewRabbitt I'm very sorry to hear this, Andrew. I'd like to review this matter in more detail and see how I can help. To get started, can you send us a DM with your full name, phone number, and the type of account you're concerned with? -Jules https://t.co/olzw5tX4tH",0,2021-06-29 02:30:43
173,@BuckalewBanzai I've received and replied to your DM. Please review it at your earliest convenience. -Jules,0,2021-06-29 02:09:16
174,"@jrubio409 Sorry for the long hold. Due to the current situation, we are implementing social distancing policies such as limiting the number of people in our call centers. If you still need help, pls don't hesitate to send us a DM with more details about your concern (no acct #). -Jules https://t.co/olzw5tX4tH",0,2021-06-29 01:46:55
175,@timuknow I hear your frustration. Were you able to speak with our specialists and file a claim regarding these transactions you're concerned with? Please provide more details (no account numbers). -Jules https://t.co/olzw5tX4tH,0,2021-06-29 01:16:14
176,@BuckalewBanzai Hello! Can you provide more details about your experience that made you say this (no account numbers)? I'd like to better understand where you're coming from. -Jules https://t.co/olzw5tX4tH,0,2021-06-29 01:07:28
177,"@MelodicLake I'm sorry to hear you feel that way. What happened? If you need us to look into a particular banking concern, in a DM, please tell us more about it, and we'll do our best to help (no account numbers). -Juju",0,2021-06-28 22:45:59
178,@jnnyjen I sent you a direct message. Please review your messages when you have a moment. -Jessica https://t.co/olzw5tX4tH,0,2021-06-28 21:23:24
179,"@CloudBandit1k I noticed your tweet and I'm sorry you feel this way. Without sharing any account numbers, please send a DM with more details about what occurred. –Angel https://t.co/olzw5ueFSh",0,2021-06-28 20:55:35
180,"@jnnyjen I understand how this would be frustrating. Let me try to help. Please send me a DM with your full name, phone number, and referenced property address. For your security, do not include any account numbers in your message. Thanks in advance. -Nick https://t.co/olzw5ueFSh",0,2021-06-28 20:47:57
181,"@ilovesunshine_ Hello, I’m truly sorry to see this. In a DM, please provide more details as to what happened to make you feel this way. For your security, please don't include any account numbers. I will try my best to help. -Angie",0,2021-06-28 20:44:58
182,"@Hines_ketchup35 I'm sorry to see this, Austin. Allow me the opportunity to help. Please send us a DM with more details (no account numbers). I'll do my best to assist. -Juana https://t.co/olzw5ueFSh",0,2021-06-28 19:59:00
183,"@ssnvns I'd like to learn more about your experience and help. Please send us a DM with more details, without including account or card numbers. -Richard https://t.co/olzw5ueFSh",0,2021-06-28 19:50:07
184,"@1kcade I noticed your tweet and I'm sorry you feel this way. Without sharing any account numbers, please send a DM with more details about what occurred. –Angel https://t.co/olzw5ueFSh",1,2021-06-28 19:24:33
185,"@ParamedicSnooki That's certainly not the experience we want you to have. If you change your mind, and would like us to review your concern through here, please let us know. We're here to do our best to assist. -Angie",0,2021-06-28 19:15:30
186,"@KingADJames Thanks for reaching out. Please provide more details about what happened through DM along with your name, address, and phone number (no account numbers). -Hanj https://t.co/olzw5tX4tH",0,2021-06-28 19:12:19
187,"@jsjbird01 Hello, Julie. Thank you for bringing this to our attention. Please send us a DM with the link, so that we can look into this. -Angel https://t.co/olzw5tX4tH",2,2021-06-28 19:10:47
188,"@ParamedicSnooki I realize how upsetting this experience can be. I'd like to see what I can do to get this issue resolved for you. In a DM, please reply with your full name, address and phone number (no account numbers). So I can look into this for you. Thank you. -Angie",0,2021-06-28 19:09:56
189,@GraggTammy I understand how frustrating your situation can be. Please be assured we're doing our best to resolve your concern. Thank you for your patience. -Yosari,0,2021-06-28 18:30:20
190,@ChoppedMeat I am sorry to hear that. I would like to have a better understanding of what made you feel this way. Please send us another DM with more details (no account numbers). I will do my best to help you. -Lacie https://t.co/olzw5ueFSh,0,2021-06-28 18:25:00
191,"@GraggTammy Typically, a specialist will acknowledge your concern within 2 business days and provide updates thereafter. -Yosari",0,2021-06-28 18:22:02
192,"RT @WFInvesting: Do you find it difficult to talk to your parents about money, and particularly their money? This week’s #podcast discusses…",0,2021-06-28 18:15:31
193,"@ChoppedMeat I understand your concern. So that a banker can assist you with your request please call 1-800-956-4442. They’re available 24 hours a day, 7 days a week. -Lacie https://t.co/olzw5ueFSh",0,2021-06-28 17:52:00
194,@Zapics25 I apologize for the frustration caused by this experience. Allow me the opportunity to help and get this resolved for you. Please share more details in a DM and include your full name and phone number (no account numbers). -Juana https://t.co/olzw5ueFSh,0,2021-06-28 17:09:26
195,"@Zapics25 That's certainly not the experience we want you to have. So that I can follow up on this, please send us a DM with more details. For your privacy, don't provide any account numbers in your response. -Juana https://t.co/olzw5ueFSh",0,2021-06-28 16:56:59
196,@OpenStepback I would like to make sure we address any concerns you may have. Please send us a DM with more details (no account numbers). I'll do my best to help. -Juana https://t.co/olzw5ueFSh,0,2021-06-28 16:36:39
197,@SkjeidyBrady You're welcome. -Angie,0,2021-06-28 16:35:05
198,@SkjeidyBrady I can share this with the appropriate team. Thank you. -Angie,0,2021-06-28 16:33:00
199,"@MisterJHuffman I'm sorry to see that this happened and I'd like to review the situation in more detail to try to help. Please send us a DM, with more details about your experience (no account numbers). -Juju https://t.co/olzw5ueFSh",0,2021-06-28 16:14:02
