,tweets,likes,time
170,"Try it for yourself: Visit Find Food Support, a new resource hub from Google → https://t.co/WbWReGh0Fy https://t.co/lT3UamkROa",292,2021-06-29 13:10:03
171,@LiamLightwolf You're welcome! Feel free to reach out if you have any other Google Assistant questions in the future.,0,2021-06-29 13:09:59
172,"An estimated 1 in 7 Americans experienced food insecurity in 2020. Starting today, you can search by zip code for food pantries, food banks and school lunch programs near you. Learn more: https://t.co/JXDNBrwVlJ",336,2021-06-29 13:09:56
173,"@ShdwSrpnt Glad you're happy with the experience, Aaron! Keep us posted with additional thoughts on Google Assistant.",5,2021-06-29 13:09:10
174,"@DatBloxy Hi there. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/2onqlsMNnL.",0,2021-06-29 12:38:03
175,@Auwalmister Hi Auwal. Have you already tried recovering your account by completing the steps here: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.,0,2021-06-29 12:37:06
176,"@SuccNoHoes Hi there. Just to confirm, are you still able to sign into your Google account? Let us know.",0,2021-06-29 12:36:00
177,"@Shahnaw20317317 Mind if we jump in, Shahnawaz? Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.",2,2021-06-29 11:57:16
178,@Shhifaaa_ Hi there. Let's see what we can do to help. Look out for a DM with next steps.,0,2021-06-29 11:44:18
179,@vida59432328 Bonjour. Désolé d'entendre que vous rencontrez ce souci. Si vous avez déjà essayé d'accéder à votre compte via notre outil de «Récupération de compte» : https://t.co/eKFTAFpK6W Consultez l'article du centre d'aide suivant pour vous aider : https://t.co/s3ZRr9nKcj. Bonne journée.,0,2021-06-29 10:49:58
180,@Phil87880754 Hi Phil. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,0,2021-06-29 08:06:14
181,"@AnsarJa41526966 Hi Ansar. You can skip that step using ""Try another way"" but we suggest answering all questions as best as you can. Keep us posted.",0,2021-06-29 07:30:38
182,@LindseyNaegle Hi Lindsey. Is this a Google Workspace account (ending in something other than @gmail.com)? We suggest contacting your IT Admin for next steps.,0,2021-06-29 07:27:04
183,@srikanthyadavs5 Hi Srikanth. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,0,2021-06-29 07:06:29
184,"@barrysingh9818 Hi Barry. Just to confirm, are you still able to sign into your Google account? Let us know.",1,2021-06-29 06:43:06
185,"@aishwaryaRshar Hi Aishwaryarajsharma. Just to confirm, are you still able to sign into your Google account? Let us know.",1,2021-06-29 06:35:28
186,@NidaAfsheen90 Hi Nida. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,0,2021-06-29 06:15:03
187,@httperror69 We do want to help. Please follow @Google and let us know when you have so we can share next steps.,0,2021-06-29 05:19:39
188,"@Potter31440660 Hi Justin. Just to confirm, did you try resetting your password by completing the steps on this page: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.",0,2021-06-29 04:55:01
189,"@Pardeep00273 You're welcome. Just to confirm, are you able to sign into your account now? Let us know.",0,2021-06-29 04:48:46
190,@SaminChoudhury8 Hmm. Let's see what we can do to help. Look out for a DM with next steps.,0,2021-06-29 04:47:21
191,@nitish_vivek Hi Nitish. You can report the Google Account here: https://t.co/ou1ybvsq9d. Hope that helps.,0,2021-06-29 04:30:41
192,@Wa7shFn Hi there. Let's see what we can do to help. Look out for a DM with next steps.,0,2021-06-29 04:29:00
193,@tonybuttons You're welcome! Feel free to reach out if you have any other Google App questions in the future.,0,2021-06-29 04:24:02
194,@LiamLightwolf Hi Liam. Could you please tell us more about what's going on with your Google Assistant? We'll see what we can do to help.,0,2021-06-29 04:23:03
195,@larcyrussiello_ Hi there. Do you have 2-Step Verification enabled? Try these tips if you're unable to receive a code: https://t.co/QBOhSJTMiS. Keep us posted.,0,2021-06-29 04:19:49
196,@Bharatmaske18 Hi Bharat. Let's see what we can do to help. Look out for a DM with next steps.,0,2021-06-29 04:05:44
197,@Dii_shum Hi Shubham. Have you already tried recovering your account by completing the steps here: https://t.co/CJQaJUw3RV? These tips may help: https://t.co/vQSZijYFh6. Let us know.,0,2021-06-29 03:59:05
198,@abundance93 We suggest reaching out to the Accounts Community with that issue here: https://t.co/CQXDBiDYxK. Hope this gets resolved soon.,1,2021-06-29 03:47:11
199,@Rishabh74731586 Hi Rishabh. Do you have 2-Step Verification enabled? Try these tips if you're unable to receive a code: https://t.co/QBOhSJTMiS. Keep us posted.,0,2021-06-29 03:44:15
