,tweets,likes,time
144,"In today's installment of #GMVoice, our featured Arab employees discuss what they love most about their jobs. https://t.co/UvFPct214c",22,2021-04-29 19:51:20
145,"@DrRachaelF Hi, Rachael. We regret to hear about the situation with your vehicle and apologize for the frustation caused. Please send us a DM so we can best assist. 

^DG https://t.co/qrfOZxOnC6",0,2021-04-29 19:21:09
146,"We’re simplifying the EV charging experience by teaming up with seven major charging networks to offer customers more seamless access to nearly 60,000 plugs across the U.S and Canada. Learn more: https://t.co/M5ZBFuTLvg https://t.co/lFOABnOtnu",114,2021-04-28 19:41:14
147,"@wwiiireef We regret to hear your rear window is leaking, Lee. To clarify, have you had a chance to bring this to the attention of a certified GM dealership? So we may best assist, DM us with more insight into what you have encountered. Our team will keep an eye out for your message.

^TT https://t.co/qrfOZxOnC6",0,2021-04-28 13:30:21
148,"@hotboyalee General Motors aspires to be the most inclusive company in the world and is committed to a workplace culture that is safe, open and free from harassment or discrimination. Could you please send us a DM with more details so we can investigate this further? ^SG https://t.co/qrfOZxOnC6",0,2021-04-27 22:36:02
149,@dhinchcliffe @AdobeSummit 🙌,0,2021-04-27 21:35:20
150,"We're on a mission to accelerate EV adoption and help lead the world into an all-electric future. Learn more about the ambitious transformation that earned us a spot on #TIME100Companies from our Chairman and CEO, @mtbarra, below. https://t.co/s5LBd4RxyX",120,2021-04-27 21:18:46
151,"@thenerdyveggie Hi, Teryn. We regret to hear of your frustrations. When you have a moment, please DM us with additional details so we can best assist. ^RA https://t.co/qrfOZxOnC6",0,2021-04-27 18:49:04
152,"@semi_deadgirl This is certainly not something we like to hear. With safety being an utmost priority, we understand your displeasure with this situation. So we may learn more about your recent experience, please send us a DM with additional details. ^RA https://t.co/qrfOZxOnC6",0,2021-04-27 18:31:16
153,"It's an honor to be named to @TIME's  Top 100 Most Influential Companies. Our electric transformation is driven by our vision of a safe, sustainable future, and we're excited to continue working to bring everybody into the EV movement. #Time100Companies 

https://t.co/NPFbawhVO2 https://t.co/gDZjbCJ8hP",333,2021-04-27 17:10:21
154,"For Software Engineer Ghiwa Lamah, it was her brave choice to move from Beirut to the US to study electrical engineering that led her to join us in our mission to revolutionize the auto industry in pursuit of an all-electric future. #GMVoice https://t.co/lZR9cudZ2V",17,2021-04-26 16:51:05
155,"Shaima Al Sayed, Counsel for GM Africa and Middle East, has always loved cars, but her tenure as a manager at women's racing club solidified her love of the auto industry. #GMVoice https://t.co/ts5Y5wI7rI",17,2021-04-26 16:48:14
156,Design Release Engineer Zaid Azzawi was always interested in cars -- and attributes his life-long interest in all things auto to his childhood spent in his grandfather's workshop. #GMVoice https://t.co/yP0Aa5QOXH,10,2021-04-26 16:47:15
157,"In recognition of Arab American Heritage Month, we're shining a spotlight on the voices and stories of some of our Arab employees.

As always, we started by asking them to share what inspired them to pursue a career in the auto industry. #GMVoice https://t.co/GkfVZy5xAf",30,2021-04-26 16:46:36
158,Our EVP of Global Manufacturing Gerald Johnson sat down with @YahooFinance to discuss our transition to EVs and how we're bringing our manufacturing employees with us into the all-electric future. https://t.co/xKfZJnOvpf,56,2021-04-23 21:13:58
159,"In addition to committing to increase our spend with Black-owned media to 8% by 2025, we’re allocating $50M to support and scale diverse marketing companies over 10 years. Learn more about our action plan to support the diverse media ecosystem: https://t.co/MWYjaxSRzf",33,2021-04-23 20:12:35
160,"This moment in time is historic for all of us. We've changed the world before, and we are determined as ever to create solutions that will lead to a better future for all of humankind.

To learn more about our sustainability efforts, click here:

https://t.co/YwXikcWnED",9,2021-04-23 19:13:50
161,"False! We ended 2019 with 23 sites completely powered by renewable energy, including our Arlington, Texas, plant that is completely powered by wind energy. We've set a goal to make all of our global products and operations carbon neutral by 2040.

https://t.co/uXrz51V1x5",6,2021-04-23 19:12:58
162,"True! This will be made possible through a green tariff agreement which is expected to supply up to 100 megawatts of solar energy per year.

https://t.co/0IJUjQcNAu",1,2021-04-23 19:12:21
163,"False! We’re aiming even higher with our goal to use at least 50% sustainable material content in our vehicles by 2035, diverting hundreds of thousands of pounds of plastic and recycling over 100 million water bottles in the process.

https://t.co/p0MpZBJTgw",3,2021-04-23 19:11:30
164,"True! By 2035, we aim to source 100 percent renewable energy to meet our global electricity needs. In the meantime, we plan to achieve 60 percent globally by 2025 and 100 percent of U.S. sites by 2030.

https://t.co/0AiW2dZuRx",6,2021-04-23 19:10:21
165,"President Mark Reuss and EVP of Global Manufacturing Gerald Johnson recently took @AlRoker on a tour of Orion Assembly, where our teams are leading the charge toward an all-electric future with the @chevrolet  Bolt and brand new Chevy Bolt EUV. https://t.co/MViQ0ZRmS1",63,2021-04-23 16:56:36
166,"@_sysengineer That's definitely not what we hope to hear. When you have a moment, can you send us a DM with your VIN and PIN so that we can look into this further on our end? We would like to help. 

To learn more about GM’s privacy policy, please visit https://t.co/b5fK8h4F9z. https://t.co/qrfOZxOnC6",0,2021-04-23 12:33:43
167,"@X1200a4 At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so.",1,2021-04-23 02:05:18
168,"@JLuth GM engineers have made substantial progress in identifying the root cause and potential remedies for this issue. As soon as our solution is available, we will announce it on the https://t.co/JFsR7sOPU0 website. If you have any further questions, send us over a DM. ^MT https://t.co/qrfOZxOnC6",0,2021-04-22 23:37:41
169,True or False: We ended 2019 with 15 of our sites powered by renewable energy.,8,2021-04-22 20:25:58
170,"True or False: By late 2022, our largest facility in North America, Spring Hill Manufacturing, is expected to be powered by 100 percent solar energy.",6,2021-04-22 20:24:58
171,"True or False: From recycled metals to suede, we're aiming to use at least 30% sustainable material content in our vehicles by 2035.",3,2021-04-22 20:23:09
172,"@JaredLahiff This is not what we hope to hear, Michael. If you would like to discuss your Yukon concerns further, send us a DM with more insight into your experience as well as your contact info, VIN, mileage, and involved dealership name. ^TT

Privacy policy: https://t.co/aw2KrtUIwP. https://t.co/qrfOZxOnC6",0,2021-04-22 20:01:12
173,"@SaretskyMichael This is not what we hope to hear, Michael. If you would like to discuss this further, send us a DM with more insight into your experience as well as your contact info, VIN, mileage, and involved dealership name.  ^TT

Privacy policy: https://t.co/fgYBtXRWp1. https://t.co/qrfOZxOnC6",0,2021-04-22 19:55:56
174,True or False: Our commitment to renewable energy use began more than two decades ago and is expected to culminate by 2035 with our plan to source 100 percent renewable energy.,12,2021-04-22 18:42:01
175,"In response to the threat of climate change and urgency to do more and act faster, we’ve established targets to accelerate our sustainability goals.

How in the loop are you on our global sustainability efforts? Let’s find out! #EarthDay",77,2021-04-22 18:42:00
176,"As one of this letter’s over 400 signatories, we’re proud and excited to be able to celebrate #EarthDay by applauding the Biden administration’s decision to commit to bold climate action. https://t.co/Kpw3uBkdLL",45,2021-04-22 17:58:24
177,"RT @mtbarra: While the guilty verdicts in the trial seeking justice for George Floyd are a step in the fight against bias and injustice, we…",0,2021-04-20 21:39:46
178,"@jaw_shoe_uh Hi, Josh. Thank you for reaching out to us. Please send us a DM so we can provide further details. 

^DG https://t.co/qrfOZxOnC6",0,2021-04-20 20:50:08
179,"@YeseniaCovarr16 We are part of GM's Social Care Team and we work alongside Mary to address customer inquiries and concerns. Please DM us details so we may discuss further.

^DG https://t.co/qrfOZxOnC6",0,2021-04-20 20:36:19
180,"@JeffreySchaefe6 We are sorry to hear these sentiments, Jeffrey. So our team may best assist, we kindly ask you to send us a DM with some additional information. We hope to hear from you soon.

^HK https://t.co/qrfOZxOnC6",0,2021-04-20 17:26:07
181,"@INFJObserving Thank you for reaching out. At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so. ^EW",0,2021-04-20 00:18:50
182,"@Jgmfan Hello. We regret to hear about the concern with your vehicle. Please send us a DM at your earliest convenience. 

^DG https://t.co/qrfOZxOnC6",0,2021-04-19 21:38:01
183,"@Texex94 Thank you for reaching out. At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so. ^EW",5,2021-04-19 21:35:32
184,"@jstich5 Hello there. At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so. ^EW",0,2021-04-19 21:29:19
185,"@brettfrese Hi, Brett. At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so. ^EW",0,2021-04-19 21:24:21
186,"@LollyColon Hi, Lolly. We regret to hear of your frustrations. When you have a moment, please feel free to DM us with additional information so we can best assist. ^RA https://t.co/qrfOZxOnC6",0,2021-04-19 17:55:20
187,"@riles21 Hi, Bryan. At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so. ^GS",0,2021-04-19 16:35:57
188,"@JEnslenHarden Hi, Janice. At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so. ^CF",1,2021-04-18 16:05:47
189,"@trix9406 Hi, Tiki. At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so. ^CF",0,2021-04-18 16:00:04
190,"@Redbird38266705 At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so. ^CF",0,2021-04-17 17:55:12
191,"@holby2 Hi, Ellay. At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so. ^CF",0,2021-04-17 17:52:17
192,"@VoiciLaVictoire Hello, Vic. At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so. ^EW",0,2021-04-17 01:49:45
193,"@Cody_Mullins8 Hi, Cody. At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so. ^EW",0,2021-04-17 01:39:29
194,"@whatevia2009 Hello. At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so. ^EW",0,2021-04-16 23:57:53
195,"@maeBe99 Hi there. At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so. ^EW",0,2021-04-16 23:50:12
196,"We’re excited to announce that Ultium Cells LLC, our joint venture with LG Energy Solution, is expanding to include a second battery manufacturing plant in the US. Learn more: https://t.co/GRDtm3X1p0 https://t.co/czeSR83ekr",135,2021-04-16 19:11:21
197,"@BooksbyMelville It's our pleasure, Michael. Thank you, again, for bringing this to our attention. We hope you have a great day. ^DB",1,2021-04-16 17:16:44
198,"@Stackin_Change Hello, Al. At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so. ^DB",2,2021-04-16 17:15:44
199,"@BooksbyMelville Hello, Michel. At GM, we treat any reported incident that does not align with our principles, including our commitment to inclusivity, with sensitivity and urgency. We are committed to addressing this issue promptly and appreciate your patience while we do so. ^DB",2,2021-04-16 17:10:15
